Rank,Player,Team,RAA,Wins,EFscore,Salary,Value
44,AJ Finch,Sunrisers Hyderabad,27,0.092,0.08199999999999999,"$666,000","$630,088"
45,KW Richardson,Rajasthan Royals,25,0.087,0.057999999999999996,"$166,000","$624,000"
46,MG Johnson,Kings XI Punjab,26,0.087,0.145,"$1,083,000","$624,000"
47,R Ashwin,Chennai Super Kings,26,0.087,0.128,"$1,250,000","$624,000"
48,V Kohli,Royal Challengers Bangalore,21,0.071,0.084,"$2,500,000","$604,519"
49,L Balaji,Kings XI Punjab,19,0.065,0.094,"$300,000","$597,213"
50,BJ Hodge,Rajasthan Royals,16,0.055999999999999994,0.028999999999999998,"$400,000","$586,255"
51,MA Starc,Royal Challengers Bangalore,16,0.055,0.13,"$833,000","$585,037"
52,SA Yadav,Kolkata Knight Riders,14,0.048,0.049,"$116,000","$576,514"
53,SE Marsh,Kings XI Punjab,14,0.046,0.023,"$366,000","$574,079"
54,KP Pietersen,Delhi Daredevils,12,0.040999999999999995,0.076,"$1,500,000","$567,991"
55,CA Pujara,Kings XI Punjab,11,0.038,0.045,"$316,000","$564,338"
56,JO Holder,Sunrisers Hyderabad,11,0.038,0.013999999999999999,"$125,000","$564,338"
57,MK Tiwary,Delhi Daredevils,10,0.035,0.044000000000000004,"$466,000","$560,685"
58,DJ Bravo,Chennai Super Kings,8,0.027000000000000003,0.017,"$666,667","$550,944"
59,KV Sharma,Sunrisers Hyderabad,7,0.025,0.12,"$625,000","$548,509"
60,BCJ Cutting,Rajasthan Royals,6,0.021,0.01,"$133,000","$543,638"
61,DH Yagnik,Rajasthan Royals,4,0.013999999999999999,0.003,"$50,000","$535,115"
62,GJ Bailey,Kings XI Punjab,3,0.011000000000000001,0.06,"$541,000","$531,462"
63,M Manhas,Chennai Super Kings,3,0.01,0.009000000000000001,"$50,000","$530,245"
64,GJ Maxwell,Kings XI Punjab,2,0.008,0.133,"$1,000,000","$527,810"
65,M Morkel,Kolkata Knight Riders,2,0.006999999999999999,0.098,"$466,000","$526,592"
66,CA Lynn,Kolkata Knight Riders,2,0.006,0.018000000000000002,"$216,000","$525,374"
67,VS Malik,Rajasthan Royals,1,0.004,0.009000000000000001,"$33,000","$522,939"
68,JW Hastings,Chennai Super Kings,0,0.001,0.008,"$83,000","$519,286"
69,SV Samson,Rajasthan Royals,0,-0.001,0.07200000000000001,NA,"$516,851"
70,M de Lange,Mumbai Indians,-1,-0.003,0.012,"$50,000","$514,416"
71,PJ Cummins,Kolkata Knight Riders,-1,-0.003,0.011000000000000001,NA,"$514,416"
72,Y Venugopal Rao,Sunrisers Hyderabad,-1,-0.005,0.022000000000000002,"$700,000","$511,981"
73,K Santokie,Mumbai Indians,-2,-0.008,0.022000000000000002,"$50,000","$508,328"
74,P Suyal,Mumbai Indians,-4,-0.013000000000000001,0.008,"$16,000","$502,240"
75,AT Rayudu,Mumbai Indians,-5,-0.018000000000000002,0.087,NA,"$496,152"
76,DS Kulkarni,Rajasthan Royals,-6,-0.02,0.064,"$183,000","$493,717"
77,M Muralitharan,Royal Challengers Bangalore,-8,-0.027999999999999997,0.031,"$166,000","$483,976"
78,R Tewatia,Rajasthan Royals,-13,-0.044000000000000004,0.022000000000000002,NA,"$464,494"
79,AM Nayar,Rajasthan Royals,-13,-0.045,0.015,"$166,000","$463,277"
80,BW Hilfenhaus,Chennai Super Kings,-14,-0.046,0.066,"$166,000","$462,059"
81,R Bhatia,Rajasthan Royals,-14,-0.047,0.091,"$283,000","$460,841"
82,I Sharma,Sunrisers Hyderabad,-14,-0.049,0.024,"$433,000","$458,406"
83,Q de Kock,Delhi Daredevils,-15,-0.051,0.04,"$583,000","$455,971"
84,MEK Hussey,Mumbai Indians,-16,-0.055999999999999994,0.054000000000000006,"$833,000","$449,883"
85,Iqbal Abdulla,Rajasthan Royals,-17,-0.057999999999999996,0.001,"$108,000","$447,448"
86,V Shankar,Chennai Super Kings,-19,-0.065,0.0,"$16,000","$438,924"
87,P Kumar,Mumbai Indians,-20,-0.067,0.024,"$800,000","$436,489"
88,Z Khan,Mumbai Indians,-20,-0.069,0.051,"$433,000","$434,054"
89,AN Ahmed,Royal Challengers Bangalore,-21,-0.073,0.028999999999999998,"$50,000","$429,184"
90,JP Faulkner,Rajasthan Royals,-23,-0.077,0.131,"$850,000","$424,313"
91,R Rampaul,Royal Challengers Bangalore,-23,-0.078,0.013000000000000001,"$150,000","$423,096"
92,CJ Anderson,Mumbai Indians,-25,-0.084,0.105,"$750,000","$415,790"
93,MS Bisla,Kolkata Knight Riders,-25,-0.086,0.0,"$100,000","$413,355"
94,S Anirudha,Sunrisers Hyderabad,-25,-0.086,0.001,"$33,000","$413,355"
95,JD Unadkat,Delhi Daredevils,-26,-0.087,0.073,"$466,000","$412,137"
96,LRPL Taylor,Delhi Daredevils,-26,-0.087,0.016,"$1,000,000","$412,137"
97,UBT Chand,Rajasthan Royals,-26,-0.08900000000000001,0.001,"$108,000","$409,702"
98,VH Zol,Royal Challengers Bangalore,-27,-0.09300000000000001,0.008,"$50,000","$404,831"
99,MC Henriques,Sunrisers Hyderabad,-28,-0.094,0.022000000000000002,"$166,000","$403,614"
100,S Rana,Royal Challengers Bangalore,-28,-0.094,0.021,NA,"$403,614"
101,SR Watson,Rajasthan Royals,-30,-0.10099999999999999,0.10300000000000001,"$1,300,000","$395,091"
102,KL Rahul,Sunrisers Hyderabad,-31,-0.106,0.039,"$166,000","$389,003"
103,HV Patel,Royal Challengers Bangalore,-33,-0.111,0.024,"$66,000","$382,915"
104,S Badree,Chennai Super Kings,-34,-0.114,0.02,"$50,000","$379,262"
105,BE Hendricks,Kings XI Punjab,-34,-0.11699999999999999,0.028999999999999998,"$300,000","$375,609"
106,R Sharma,Delhi Daredevils,-37,-0.125,0.005,"$316,000","$365,868"
107,YS Chahal,Royal Challengers Bangalore,-37,-0.125,0.08800000000000001,"$16,000","$365,868"
108,YV Takawale,Royal Challengers Bangalore,-37,-0.126,0.025,"$16,000","$364,650"
109,P Awana,Kings XI Punjab,-38,-0.128,0.054000000000000006,"$108,000","$362,215"
110,RN ten Doeschate,Kolkata Knight Riders,-39,-0.134,0.023,"$166,000","$354,910"
111,NJ Maddinson,Royal Challengers Bangalore,-40,-0.13699999999999998,0.003,"$83,000","$351,257"
112,SB Jakati,Royal Challengers Bangalore,-41,-0.139,0.001,"$33,000","$348,822"
113,JA Morkel,Royal Challengers Bangalore,-44,-0.149,0.043,"$400,000","$336,646"
114,BR Dunk,Mumbai Indians,-45,-0.152,0.009000000000000001,"$33,000","$332,993"
115,RR Rossouw,Royal Challengers Bangalore,-46,-0.155,0.01,NA,"$329,340"
116,R Shukla,Delhi Daredevils,-48,-0.163,0.018000000000000002,"$66,000","$319,599"
117,CM Gautam,Mumbai Indians,-48,-0.16399999999999998,0.032,"$33,000","$318,381"
118,PA Patel,Royal Challengers Bangalore,-49,-0.166,0.05,"$233,000","$315,946"
119,Parvez Rasool,Sunrisers Hyderabad,-52,-0.17600000000000002,0.006999999999999999,"$158,000","$303,770"
120,CH Gayle,Royal Challengers Bangalore,-58,-0.196,0.055,"$1,400,000","$279,418"
121,G Gambhir,Kolkata Knight Riders,-60,-0.203,0.069,"$1,666,667","$270,895"
122,Shivam Sharma,Kings XI Punjab,-60,-0.203,0.021,"$16,000","$270,895"
123,M Kartik,Kings XI Punjab,-62,-0.21,0.006999999999999999,"$400,000","$262,372"
124,S Kaul,Delhi Daredevils,-64,-0.217,0.017,"$75,000","$253,848"
125,KK Cooper,Rajasthan Royals,-65,-0.221,0.036000000000000004,NA,"$248,978"
126,Mandeep Singh,Kings XI Punjab,-66,-0.223,0.004,"$133,000","$246,543"
127,UT Yadav,Kolkata Knight Riders,-68,-0.23199999999999998,0.086,"$433,000","$235,584"
128,Harbhajan Singh,Mumbai Indians,-68,-0.233,0.094,"$1,333,333","$234,367"
129,KD Karthik,Delhi Daredevils,-70,-0.237,0.077,"$2,083,000","$229,496"
130,P Negi,Chennai Super Kings,-73,-0.248,0.003,"$16,000","$216,103"
131,AD Russell,Kolkata Knight Riders,-76,-0.259,0.008,"$100,000","$202,709"
132,WD Parnell,Delhi Daredevils,-82,-0.27899999999999997,0.05,"$166,000","$178,357"
133,IK Pathan,Sunrisers Hyderabad,-89,-0.302,0.047,"$400,000","$150,352"
134,M Vijay,Delhi Daredevils,-89,-0.302,0.053,"$833,000","$150,352"
135,JH Kallis,Kolkata Knight Riders,-89,-0.304,0.065,"$916,000","$147,917"
136,TG Southee,Rajasthan Royals,-95,-0.324,0.006999999999999999,"$200,000","$123,565"
137,AP Tare,Mumbai Indians,-99,-0.33799999999999997,0.024,"$266,000","$106,518"
138,JDS Neesham,Delhi Daredevils,-102,-0.348,0.016,"$166,000","$94,342"
139,LR Shukla,Delhi Daredevils,-106,-0.36200000000000004,0.016,"$250,000","$77,296"
140,STR Binny,Rajasthan Royals,-110,-0.375,0.046,NA,"$61,467"
141,MA Agarwal,Delhi Daredevils,-115,-0.39299999999999996,0.017,"$266,000","$39,550"
142,KA Pollard,Mumbai Indians,-119,-0.405,0.083,"$900,000","$24,939"
143,S Nadeem,Delhi Daredevils,-127,-0.43200000000000005,0.051,"$141,000","$-7,937"
144,DJG Sammy,Sunrisers Hyderabad,-130,-0.441,0.045,"$583,000","$-18,895"
145,A Mishra,Sunrisers Hyderabad,-133,-0.452,0.048,"$791,000","$-32,289"
146,AB Dinda,Royal Challengers Bangalore,-136,-0.46399999999999997,0.040999999999999995,"$250,000","$-46,900"
147,IC Pandey,Chennai Super Kings,-146,-0.496,0.05,"$250,000","$-85,864"
148,JJ Bumrah,Mumbai Indians,-149,-0.507,0.046,"$200,000","$-99,257"
149,DW Steyn,Sunrisers Hyderabad,-150,-0.512,0.09699999999999999,"$1,200,000","$-105,345"
150,R Vinay Kumar,Kolkata Knight Riders,-157,-0.535,0.037000000000000005,"$466,000","$-133,350"
151,Mohammed Shami,Delhi Daredevils,-201,-0.684,0.055,"$708,000","$-314,773"
152,PP Ojha,Mumbai Indians,-277,-0.9440000000000001,0.037000000000000005,"$541,000","$-631,351"
